Evaluation,Model,Parameter,Accuracy
1,SVM,"gamma=1e-09, C=0.01, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, gamma=1e-08, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, gamma=1e-07, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, kernel=rbf, gamma=1e-06, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, gamma=1e-05, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, kernel=rbf, gamma=0.0001, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, gamma=0.001, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, kernel=rbf, degree=2, gamma=0.01, coef0=0",0.5357142857142857
1,SVM,"C=0.01, gamma=0.1, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=0.01, kernel=rbf, degree=2, coef0=0, gamma=1.0",0.5357142857142857
1,SVM,"gamma=10.0, C=0.01, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=100.0, C=0.01, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1000.0, C=0.01, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-09, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-08, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-07, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, gamma=1e-06, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-05, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, gamma=0.0001, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=0.001, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, C=0.1, degree=2, gamma=0.01, coef0=0",0.5357142857142857
1,SVM,"gamma=0.1, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, C=0.1, degree=2, coef0=0, gamma=1.0",0.5357142857142857
1,SVM,"gamma=10.0, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=100.0, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1000.0, kernel=rbf, C=0.1, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-09, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-08, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, gamma=1e-07, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, kernel=rbf, gamma=1e-06, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-05, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, kernel=rbf, gamma=0.0001, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, gamma=0.001, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, kernel=rbf, degree=2, gamma=0.01, coef0=0",0.5357142857142857
1,SVM,"C=1.0, gamma=0.1, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=1.0, kernel=rbf, degree=2, coef0=0, gamma=1.0",0.5357142857142857
1,SVM,"gamma=10.0, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=100.0, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1000.0, C=1.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-09, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-08, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-07, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=10.0, kernel=rbf, gamma=1e-06, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-05, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=10.0, kernel=rbf, gamma=0.0001, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=10.0, kernel=rbf, gamma=0.001, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=10.0, kernel=rbf, degree=2, gamma=0.01, coef0=0",0.5357142857142857
1,SVM,"C=10.0, gamma=0.1, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"C=10.0, kernel=rbf, degree=2, coef0=0, gamma=1.0",0.5357142857142857
1,SVM,"gamma=10.0, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=100.0, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1000.0, C=10.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-09, C=100.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-08, C=100.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
1,SVM,"gamma=1e-07, C=100.0, kernel=rbf, degree=2, coef0=0",0.5357142857142857
