Evaluation,Model,Parameter,Accuracy
1,ANN,"use_transfer_learning=True, model=1, layers=8, use_svm=False, neuron1=128, learning_rate=clr, neuron2=200",0.4642857265259539
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, neuron1=300, model=1, layers=3",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=300, use_svm=False, model=1, layers=3",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, learning_rate=clr, neuron1=300, model=1, layers=3",0.5357142857142857
1,ANN,"use_transfer_learning=True, neuron2=100, learning_rate=clr, neuron1=300, use_svm=False, model=1, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, neuron1=300, model=1, layers=6",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, neuron1=300, use_svm=False, model=1, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, neuron1=300, model=1, learning_rate=clr, layers=6",0.46428571428571425
1,ANN,"use_transfer_learning=True, neuron2=100, neuron1=300, use_svm=False, model=1, learning_rate=clr, layers=6",0.4285714456013271
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, layers=8, neuron1=300, model=1",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=8, neuron1=300, use_svm=False, model=1",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, layers=8, neuron1=300, model=1, learning_rate=clr",0.5714285714285714
1,ANN,"use_transfer_learning=True, neuron2=100, layers=8, neuron1=300, use_svm=False, model=1, learning_rate=clr",0.5000000154333456
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, neuron1=300, model=1, layers=3, neuron2=200",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=300, use_svm=False, model=1, layers=3, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, learning_rate=clr, neuron1=300, model=1, layers=3, neuron2=200",0.5357142857142857
1,ANN,"use_transfer_learning=True, learning_rate=clr, neuron1=300, use_svm=False, model=1, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, neuron1=300, model=1, neuron2=200, layers=6",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron1=300, use_svm=False, model=1, neuron2=200, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron1=300, model=1, learning_rate=clr, neuron2=200, layers=6",0.49999999999999994
1,ANN,"use_transfer_learning=True, neuron1=300, use_svm=False, model=1, learning_rate=clr, neuron2=200, layers=6",0.4285714402794838
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, layers=8, neuron1=300, model=1, neuron2=200",0.5357142857142857
1,ANN,"learning_rate=decrease, use_transfer_learning=True, layers=8, neuron1=300, use_svm=False, model=1, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, layers=8, neuron1=300, model=1, learning_rate=clr, neuron2=200",0.46428571428571425
1,ANN,"use_transfer_learning=True, layers=8, neuron1=300, use_svm=False, model=1, learning_rate=clr, neuron2=200",0.4285714402794838
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, model=2, neuron1=100, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=2, neuron1=100, use_svm=False, layers=3",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, learning_rate=clr, model=2, neuron1=100, layers=3",0.5357142990188939
1,ANN,"use_transfer_learning=True, neuron2=100, learning_rate=clr, model=2, neuron1=100, use_svm=False, layers=3",0.4642857291868755
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, model=2, neuron1=100, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=2, neuron1=100, use_svm=False, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, model=2, neuron1=100, learning_rate=clr, layers=6",0.5714285905872073
1,ANN,"use_transfer_learning=True, neuron2=100, model=2, neuron1=100, use_svm=False, learning_rate=clr, layers=6",0.5714285905872073
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, layers=8, model=2, neuron1=100",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=8, model=2, neuron1=100, use_svm=False",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, layers=8, model=2, neuron1=100, learning_rate=clr",0.5357143070016589
1,ANN,"use_transfer_learning=True, neuron2=100, layers=8, model=2, neuron1=100, use_svm=False, learning_rate=clr",0.5000000180942672
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, model=2, neuron1=100, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, model=2, neuron1=100, use_svm=False, layers=3, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, learning_rate=clr, model=2, neuron1=100, layers=3, neuron2=200",0.5357143016798156
1,ANN,"use_transfer_learning=True, learning_rate=clr, model=2, neuron1=100, use_svm=False, layers=3, neuron2=200",0.4642857291868755
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, model=2, neuron1=100, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, model=2, neuron1=100, use_svm=False, neuron2=200, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, model=2, neuron1=100, learning_rate=clr, neuron2=200, layers=6",0.4285714402794838
1,ANN,"use_transfer_learning=True, model=2, neuron1=100, use_svm=False, learning_rate=clr, neuron2=200, layers=6",0.5000000180942672
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, layers=8, model=2, neuron1=100, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, layers=8, model=2, neuron1=100, use_svm=False, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, layers=8, model=2, neuron1=100, learning_rate=clr, neuron2=200",0.4642857291868755
1,ANN,"use_transfer_learning=True, layers=8, model=2, neuron1=100, use_svm=False, learning_rate=clr, neuron2=200",0.6071428741727557
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, model=2, neuron1=128, layers=3",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=2, use_svm=False, neuron1=128, layers=3",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, learning_rate=clr, model=2, neuron1=128, layers=3",0.4642857318477972
1,ANN,"use_transfer_learning=True, neuron2=100, learning_rate=clr, model=2, use_svm=False, neuron1=128, layers=3",0.5714285905872073
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, model=2, neuron1=128, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, model=2, use_svm=False, neuron1=128, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, model=2, neuron1=128, learning_rate=clr, layers=6",0.4285714402794838
1,ANN,"use_transfer_learning=True, neuron2=100, model=2, use_svm=False, neuron1=128, learning_rate=clr, layers=6",0.3928571513720921
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, use_svm=True, layers=8, model=2, neuron1=128",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, neuron2=100, layers=8, model=2, use_svm=False, neuron1=128",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, neuron2=100, layers=8, model=2, neuron1=128, learning_rate=clr",0.4642857291868755
1,ANN,"use_transfer_learning=True, neuron2=100, layers=8, model=2, use_svm=False, neuron1=128, learning_rate=clr",0.571428585265364
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, model=2, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, model=2, use_svm=False, neuron1=128, layers=3, neuron2=200",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, learning_rate=clr, model=2, neuron1=128, layers=3, neuron2=200",0.46428572652595385
1,ANN,"use_transfer_learning=True, learning_rate=clr, model=2, use_svm=False, neuron1=128, layers=3, neuron2=200",0.5000000180942672
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, model=2, neuron1=128, neuron2=200, layers=6",0.5357143070016589
1,ANN,"learning_rate=decrease, use_transfer_learning=True, model=2, use_svm=False, neuron1=128, neuron2=200, layers=6",0.5357143070016589
1,ANN,"use_svm=True, use_transfer_learning=True, model=2, neuron1=128, learning_rate=clr, neuron2=200, layers=6",0.5357143016798156
1,ANN,"use_transfer_learning=True, model=2, use_svm=False, neuron1=128, learning_rate=clr, neuron2=200, layers=6",0.5357143016798156
1,ANN,"learning_rate=decrease, use_transfer_learning=True, use_svm=True, layers=8, model=2, neuron1=128, neuron2=200",0.5357143070016589
