Evaluation,Model,Parameter,Accuracy
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=1e-09",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, gamma=1e-08, C=0.01, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, gamma=1e-07, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, gamma=1e-06, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, gamma=1e-05, degree=2, C=0.01, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=0.0001",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, gamma=0.001, coef0=0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=0.01",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=1.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=10.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=100.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, C=0.01, coef0=0, gamma=1000.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=1e-09",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, gamma=1e-08, coef0=0, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, gamma=1e-07, coef0=0, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, gamma=1e-06, coef0=0, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, gamma=1e-05, degree=2, coef0=0, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, gamma=0.0001, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, gamma=0.001, coef0=0, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=0.01",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, gamma=0.1, C=0.1",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=1.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=10.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=100.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=0.1, gamma=1000.0",0.5357142857142857
1,SVM,"kernel=rbf, degree=2, coef0=0, C=1.0, gamma=1e-09",0.5357142857142857
