Evaluation,Model,Parameter,Accuracy
1,ANN,"neuron2=100, layers=6, learning_rate=decrease, neuron1=60",0.37037037037037035
1,ANN,"learning_rate=clr, neuron2=100, layers=6, neuron1=60",0.5185185185185185
1,ANN,"learning_rate=decrease, neuron2=100, layers=8, neuron1=60",0.5185185185185185
1,ANN,"learning_rate=clr, neuron2=100, layers=8, neuron1=60",0.4074074074074074
1,ANN,"neuron2=150, layers=6, learning_rate=decrease, neuron1=60",0.5185185185185185
1,ANN,"neuron2=150, layers=6, learning_rate=clr, neuron1=60",0.48148148148148145
1,ANN,"learning_rate=decrease, neuron2=150, layers=8, neuron1=60",0.5185185185185185
1,ANN,"neuron2=150, learning_rate=clr, layers=8, neuron1=60",0.4074074074074074
1,ANN,"layers=6, learning_rate=decrease, neuron1=60, neuron2=300",0.48148148148148145
1,ANN,"learning_rate=clr, layers=6, neuron1=60, neuron2=300",0.4074074074074074
1,ANN,"learning_rate=decrease, layers=8, neuron1=60, neuron2=300",0.5185185185185185
1,ANN,"learning_rate=clr, layers=8, neuron1=60, neuron2=300",0.4444444444444444
1,ANN,"neuron2=100, layers=6, learning_rate=decrease, neuron1=128",0.48148148148148145
1,ANN,"learning_rate=clr, neuron2=100, layers=6, neuron1=128",0.5185185185185185
1,ANN,"neuron2=100, learning_rate=decrease, layers=8, neuron1=128",0.37037037037037035
1,ANN,"learning_rate=clr, neuron2=100, layers=8, neuron1=128",0.48148148148148145
1,ANN,"neuron2=150, layers=6, learning_rate=decrease, neuron1=128",0.4074074074074074
1,ANN,"neuron2=150, layers=6, learning_rate=clr, neuron1=128",0.48148148148148145
1,ANN,"neuron2=150, learning_rate=decrease, layers=8, neuron1=128",0.4074074074074074
1,ANN,"neuron2=150, learning_rate=clr, layers=8, neuron1=128",0.48148148148148145
1,ANN,"neuron2=300, layers=6, learning_rate=decrease, neuron1=128",0.48148148148148145
1,ANN,"neuron2=300, learning_rate=clr, layers=6, neuron1=128",0.48148148148148145
1,ANN,"neuron2=300, learning_rate=decrease, layers=8, neuron1=128",0.5555555555555556
1,ANN,"neuron2=300, learning_rate=clr, layers=8, neuron1=128",0.4074074074074074
2,ANN,"neuron2=100, layers=6, learning_rate=decrease, neuron1=60",0.2962962962962963
2,ANN,"learning_rate=clr, neuron2=100, layers=6, neuron1=60",0.37037037037037035
2,ANN,"learning_rate=decrease, neuron2=100, layers=8, neuron1=60",0.5555555555555556
2,ANN,"learning_rate=clr, neuron2=100, layers=8, neuron1=60",0.2962962962962963
2,ANN,"neuron2=150, layers=6, learning_rate=decrease, neuron1=60",0.4074074074074074
2,ANN,"neuron2=150, layers=6, learning_rate=clr, neuron1=60",0.25925925925925924
2,ANN,"learning_rate=decrease, neuron2=150, layers=8, neuron1=60",0.48148148148148145
2,ANN,"neuron2=150, learning_rate=clr, layers=8, neuron1=60",0.37037037037037035
2,ANN,"layers=6, learning_rate=decrease, neuron1=60, neuron2=300",0.37037037037037035
2,ANN,"learning_rate=clr, layers=6, neuron1=60, neuron2=300",0.4444444444444444
2,ANN,"learning_rate=decrease, layers=8, neuron1=60, neuron2=300",0.4074074074074074
2,ANN,"learning_rate=clr, layers=8, neuron1=60, neuron2=300",0.2222222222222222
2,ANN,"neuron2=100, layers=6, learning_rate=decrease, neuron1=128",0.4074074074074074
2,ANN,"learning_rate=clr, neuron2=100, layers=6, neuron1=128",0.3333333333333333
2,ANN,"neuron2=100, learning_rate=decrease, layers=8, neuron1=128",0.37037037037037035
2,ANN,"learning_rate=clr, neuron2=100, layers=8, neuron1=128",0.2962962962962963
2,ANN,"neuron2=150, layers=6, learning_rate=decrease, neuron1=128",0.4074074074074074
2,ANN,"neuron2=150, layers=6, learning_rate=clr, neuron1=128",0.3333333333333333
2,ANN,"neuron2=150, learning_rate=decrease, layers=8, neuron1=128",0.4074074074074074
2,ANN,"neuron2=150, learning_rate=clr, layers=8, neuron1=128",0.3333333333333333
2,ANN,"neuron2=300, layers=6, learning_rate=decrease, neuron1=128",0.48148148148148145
2,ANN,"neuron2=300, learning_rate=clr, layers=6, neuron1=128",0.3333333333333333
2,ANN,"neuron2=300, learning_rate=decrease, layers=8, neuron1=128",0.4074074074074074
2,ANN,"neuron2=300, learning_rate=clr, layers=8, neuron1=128",0.4074074074074074
3,ANN,"neuron2=100, layers=6, learning_rate=decrease, neuron1=60",0.3571428571428571
3,ANN,"learning_rate=clr, neuron2=100, layers=6, neuron1=60",0.4285714285714285
3,ANN,"learning_rate=decrease, neuron2=100, layers=8, neuron1=60",0.4642857142857142
3,ANN,"learning_rate=clr, neuron2=100, layers=8, neuron1=60",0.4642857142857142
3,ANN,"neuron2=150, layers=6, learning_rate=decrease, neuron1=60",0.3928571428571428
3,ANN,"neuron2=150, layers=6, learning_rate=clr, neuron1=60",0.4642857142857142
3,ANN,"learning_rate=decrease, neuron2=150, layers=8, neuron1=60",0.3571428571428571
